group,_bin,mem_mb,cpu_pct_1core
parsl,1543.0,13306.93,1648.145
parsl,1545.0,13221.566,513.353
parsl,1547.0,13741.848,644.854
parsl,1549.0,15983.227,2283.746
parsl,1551.0,14306.984,1377.974
parsl,1553.0,13815.902,920.016
parsl,1555.0,13993.449,1345.05
parsl,1557.0,14176.594,2360.717
parsl,1559.0,13441.992,911.338
parsl,1561.0,12954.641,652.045
parsl,1563.0,13786.105,1594.787
parsl,1565.0,15316.777,1441.051
parsl,1567.0,14426.031,1506.055
parsl,1569.0,13907.922,1307.665
parsl,1571.0,14055.141,1804.756
parsl,1573.0,14292.391,1382.42
parsl,1575.0,13278.672,1030.892
parsl,1577.0,12982.309,629.226
parsl,1579.0,13337.336,462.193
parsl,1581.0,13908.961,2554.554
parsl,1583.0,14413.371,1390.954
parsl,1585.0,14018.168,1277.509
parsl,1587.0,14379.438,2189.371
parsl,1589.0,14177.094,784.291
parsl,1591.0,13685.48,1162.168
parsl,1593.0,13241.969,835.666
parsl,1595.0,13716.367,744.943
parsl,1597.0,13779.648,1235.835
parsl,1599.0,13685.77,2294.376
parsl,1601.0,13997.941,1619.459
parsl,1603.0,14397.602,1561.861
parsl,1605.0,14209.508,970.14
parsl,1607.0,12941.32,1659.503
parsl,1609.0,13239.523,366.519
parsl,1611.0,13597.398,1087.293
parsl,1613.0,13625.887,865.274
parsl,1615.0,14233.664,1733.383
parsl,1617.0,14135.633,1435.379
parsl,1619.0,14326.32,2335.717
parsl,1621.0,14898.848,1908.531
parsl,1623.0,12980.73,807.87
parsl,1625.0,13562.77,749.955
parsl,1627.0,13699.062,698.227
parsl,1629.0,13477.812,690.617
parsl,1631.0,13788.91,2605.787
parsl,1633.0,14296.082,1115.864
parsl,1635.0,14058.16,914.235
parsl,1637.0,14140.098,2733.279
parsl,1639.0,12954.789,1025.455
parsl,1641.0,13230.477,392.052
parsl,1643.0,13703.074,1233.894
parsl,1645.0,13812.562,1107.198
parsl,1647.0,13652.605,1566.693
parsl,1649.0,14352.992,1555.677
parsl,1651.0,14456.18,1616.264
parsl,1653.0,13941.457,2075.364
parsl,1655.0,13330.965,819.47
parsl,1657.0,13132.992,452.892
parsl,1659.0,13741.832,1385.416
parsl,1661.0,14087.453,773.912
parsl,1663.0,13571.754,2225.058
parsl,1665.0,14528.727,1721.137
parsl,1667.0,14520.723,1188.955
parsl,1669.0,13885.457,1531.376
parsl,1671.0,13772.531,1041.698
parsl,1673.0,13436.258,1346.633
parsl,1675.0,13703.551,940.166
parsl,1677.0,13821.832,1827.464
parsl,1679.0,13694.336,855.656
parsl,1681.0,14104.465,1907.253
parsl,1683.0,14710.574,1535.641
parsl,1685.0,13907.172,734.97
parsl,1687.0,13531.57,2085.936
parsl,1689.0,13457.797,600.464
parsl,1691.0,13640.008,838.601
parsl,1693.0,14207.746,686.697
parsl,1695.0,13747.902,2258.656
parsl,1697.0,14403.875,1380.244
parsl,1699.0,14574.82,1530.201
parsl,1701.0,14532.762,1449.567
parsl,1703.0,13433.516,1936.339
parsl,1705.0,13248.117,602.479
parsl,1707.0,13582.543,1000.914
parsl,1709.0,13627.27,1045.731
parsl,1711.0,13996.57,2016.886
parsl,1713.0,14031.199,916.804
parsl,1715.0,14107.84,1409.108
parsl,1717.0,14112.988,2708.214
parsl,1719.0,12827.293,816.282
parsl,1721.0,13005.914,316.123
parsl,1723.0,13470.09,1197.503
parsl,1725.0,13410.328,1125.235
parsl,1727.0,13424.742,1192.731
parsl,1729.0,14344.766,2144.877
parsl,1731.0,14174.23,1059.673
parsl,1733.0,14282.039,1041.104
parsl,1735.0,13858.336,1775.094
parsl,1737.0,13290.262,1058.697
parsl,1739.0,13660.844,521.757
parsl,1741.0,13425.887,1255.042
parsl,1743.0,13632.578,1455.45
parsl,1745.0,14110.301,1007.901
parsl,1747.0,13919.504,2169.915
parsl,1749.0,13840.816,1306.455
parsl,1751.0,13537.902,1706.341
parsl,1753.0,13058.957,457.669
parsl,1755.0,13444.562,280.757
parsl,1757.0,13245.617,1659.156
parsl,1759.0,13311.047,1133.336
parsl,1761.0,14150.176,1694.685
parsl,1763.0,14552.863,1182.014
parsl,1765.0,13680.477,2079.55
parsl,1767.0,13821.039,1146.807
parsl,1769.0,13082.938,1524.294
parsl,1771.0,13784.098,688.216
parsl,1773.0,13704.734,1038.415
parsl,1775.0,13142.961,839.878
parsl,1777.0,13629.566,1380.918
parsl,1779.0,14640.48,2377.998
parsl,1781.0,13674.508,1627.648
parsl,1783.0,13735.652,1070.652
parsl,1785.0,13279.051,977.736
parsl,1787.0,13626.109,1289.906
parsl,1789.0,13163.473,1035.68
parsl,1791.0,13007.828,646.857
parsl,1793.0,13415.188,723.836
parsl,1795.0,14649.383,1804.465
parsl,1797.0,13789.34,2428.305
parsl,1799.0,13835.145,2109.53
parsl,1801.0,13518.352,712.768
parsl,1803.0,13534.527,923.186
parsl,1805.0,13179.121,781.822
parsl,1807.0,13002.812,712.365
parsl,1809.0,13989.16,1584.587
parsl,1811.0,14599.406,1220.453
parsl,1813.0,14792.871,1444.343
parsl,1815.0,13596.254,1478.076
parsl,1817.0,13775.523,2260.222
parsl,1819.0,13743.137,1249.868
parsl,1821.0,13265.84,793.681
parsl,1823.0,12991.309,506.754
parsl,1825.0,13944.293,1196.231
parsl,1827.0,14498.297,1464.544
parsl,1829.0,14254.633,1954.194
parsl,1831.0,13636.023,1370.024
parsl,1833.0,14082.273,1005.105
parsl,1835.0,15672.633,1111.919
parsl,1837.0,13781.109,1048.287
parsl,1839.0,12996.168,933.578
parsl,1841.0,13549.766,642.643
parsl,1843.0,14121.82,1559.402
parsl,1845.0,14177.957,1763.253
parsl,1847.0,13736.184,1144.315
parsl,1849.0,14141.75,1280.498
parsl,1851.0,14238.934,2478.777
parsl,1853.0,13585.293,658.772
parsl,1855.0,12944.328,870.608
parsl,1857.0,13704.195,1077.267
parsl,1859.0,13922.91,977.582
parsl,1861.0,13573.004,1806.372
parsl,1863.0,13669.645,1666.764
parsl,1865.0,14065.801,1338.129
parsl,1867.0,14582.379,1831.878
parsl,1869.0,13443.406,1069.43
parsl,1871.0,12960.918,831.278
parsl,1873.0,13190.234,271.169
parsl,1875.0,13355.727,2071.889
parsl,1877.0,13414.508,1129.057
parsl,1879.0,14063.496,1384.039
parsl,1881.0,14318.742,1820.009
parsl,1883.0,14276.336,1190.953
parsl,1885.0,13343.141,1888.294
parsl,1887.0,12993.918,527.477
parsl,1889.0,13653.617,1224.977
parsl,1891.0,13945.91,903.416
parsl,1893.0,13167.34,957.931
parsl,1895.0,14255.375,2436.269
parsl,1897.0,15897.199,1469.113
parsl,1899.0,14566.133,1930.306
parsl,1901.0,13150.941,1279.255
parsl,1903.0,13017.703,555.125
parsl,1905.0,13281.965,462.205
parsl,1907.0,13424.965,1822.796
parsl,1909.0,13082.617,487.941
parsl,1911.0,13654.781,1086.671
parsl,1913.0,14477.984,1448.749
parsl,1915.0,14434.633,2611.751
parsl,1917.0,14356.242,1098.615
parsl,1919.0,12969.691,929.718
parsl,1921.0,14880.797,1017.923
parsl,1923.0,13778.059,873.827
parsl,1925.0,12849.656,792.008
parsl,1927.0,13330.363,736.39
parsl,1929.0,15447.98,2766.371
parsl,1931.0,14337.637,1003.71
parsl,1933.0,13551.238,1080.442
parsl,1935.0,13502.562,2332.778
parsl,1937.0,13114.113,351.913
parsl,1939.0,13688.07,1740.679
parsl,1941.0,12797.781,420.23
parsl,1943.0,13555.391,1220.3
parsl,1945.0,16120.52,1233.574
parsl,1947.0,14790.453,1549.045
parsl,1949.0,13409.836,2217.757
parsl,1951.0,13870.047,1295.934
parsl,1953.0,14073.539,914.983
parsl,1955.0,13791.797,884.616
parsl,1957.0,12921.938,1313.592
parsl,1959.0,13207.262,479.355
parsl,1961.0,13617.48,593.437
parsl,1963.0,14303.805,3133.712
parsl,1965.0,13799.699,848.855
parsl,1967.0,13843.523,2249.349
parsl,1969.0,14227.777,973.384
parsl,1971.0,13749.695,1237.726
parsl,1973.0,13032.602,1050.686
parsl,1975.0,13475.477,760.454
parsl,1977.0,14871.836,925.695
parsl,1979.0,13631.141,2170.883
parsl,1981.0,13704.734,1238.578
parsl,1983.0,13572.145,1740.463
parsl,1985.0,16091.051,1620.094
parsl,1987.0,13092.898,1094.421
parsl,1989.0,13052.223,809.026
parsl,1991.0,13716.742,1160.079
parsl,1993.0,14495.395,1419.35
parsl,1995.0,13953.02,1250.09
parsl,1997.0,13609.418,1331.661
parsl,1999.0,13656.789,1857.456
parsl,2001.0,14460.781,1567.074
parsl,2003.0,13609.348,1087.008
parsl,2005.0,12954.199,601.876
parsl,2007.0,13818.348,1260.347
parsl,2009.0,14404.699,1671.93
parsl,2011.0,13515.449,1798.055
parsl,2013.0,14111.316,1670.735
parsl,2015.0,13787.941,1203.96
parsl,2017.0,14140.469,1008.271
parsl,2019.0,12832.898,1602.145
parsl,2021.0,13089.137,486.181
parsl,2023.0,13441.371,638.046
parsl,2025.0,14378.863,2528.133
parsl,2027.0,13625.078,907.404
parsl,2029.0,13778.367,1293.449
parsl,2031.0,13603.453,1250.317
parsl,2033.0,14079.496,2701.94
parsl,2035.0,12766.965,541.927
parsl,2037.0,13266.094,706.638
parsl,2039.0,14226.441,1043.329
parsl,2041.0,13914.324,2235.633
parsl,2043.0,13651.871,1034.242
parsl,2045.0,13977.527,1380.19
parsl,2047.0,15138.594,2140.828
parsl,2049.0,14214.137,1218.167
parsl,2051.0,13421.43,715.57
parsl,2053.0,13437.242,1400.727
parsl,2055.0,13829.023,672.562
parsl,2057.0,15344.918,1419.338
parsl,2059.0,13673.176,2396.128
parsl,2061.0,14027.82,1085.739
parsl,2063.0,14014.395,579.294
parsl,2065.0,14258.922,2499.756
parsl,2067.0,12893.172,684.045
parsl,2069.0,13231.062,817.697
parsl,2071.0,14544.496,2140.505
parsl,2073.0,14231.5,910.813
parsl,2075.0,14047.555,2428.461
parsl,2077.0,14048.211,1121.003
parsl,2079.0,13877.008,1003.707
parsl,2081.0,13584.027,1636.342
parsl,2083.0,12836.609,494.186
parsl,2085.0,13126.688,591.087
parsl,2087.0,14225.52,2041.065
parsl,2089.0,13859.961,1384.604
parsl,2091.0,13600.547,1773.464
parsl,2093.0,13701.461,1289.305
parsl,2095.0,14212.656,1156.266
parsl,2097.0,13492.418,2141.718
parsl,2099.0,12982.898,640.838
parsl,2101.0,13592.754,1185.53
parsl,2103.0,14402.57,1514.461
parsl,2105.0,13961.297,1386.166
parsl,2107.0,13949.391,878.597
parsl,2109.0,13817.684,2150.896
parsl,2111.0,14033.09,1897.951
parsl,2113.0,13460.664,742.94
parsl,2115.0,13150.23,799.302
parsl,2117.0,13627.93,792.4
parsl,2119.0,14237.379,1351.604
parsl,2121.0,14279.277,2582.893
parsl,2123.0,14148.438,1356.515
parsl,2125.0,13852.566,1295.323
parsl,2127.0,14206.145,1566.423
parsl,2129.0,13361.648,919.124
parsl,2131.0,12972.105,722.972
parsl,2133.0,15110.684,1453.119
parsl,2135.0,14323.375,1051.36
parsl,2137.0,13886.211,1088.036
parsl,2139.0,14152.68,1662.45
parsl,2141.0,14046.652,2399.665
parsl,2143.0,14137.57,1315.463
parsl,2145.0,13940.875,676.8
parsl,2147.0,13150.938,1077.839
parsl,2149.0,13585.562,778.114
parsl,2151.0,14028.215,990.544
parsl,2153.0,14160.504,2782.764
parsl,2155.0,13930.949,1498.712
parsl,2157.0,13692.09,1153.273
parsl,2159.0,14042.461,1693.111
parsl,2161.0,13190.543,1022.386
parsl,2163.0,13041.766,579.19
parsl,2165.0,13834.676,1430.306
parsl,2167.0,14016.273,1995.842
parsl,2169.0,13825.684,721.448
parsl,2171.0,13776.508,1513.877
parsl,2173.0,13706.5,1868.766
parsl,2175.0,13883.348,1105.189
parsl,2177.0,12761.715,1534.886
parsl,2179.0,12925.625,336.514
parsl,2181.0,13888.816,1854.042
parsl,2183.0,15737.598,1137.423
parsl,2185.0,13856.43,841.278
parsl,2187.0,14333.094,2756.825
parsl,2189.0,14077.418,1109.446
parsl,2191.0,14240.363,1218.887
parsl,2193.0,12858.477,1164.774
parsl,2195.0,13516.176,1018.327
parsl,2197.0,14094.539,1466.373
parsl,2199.0,16180.953,839.07
parsl,2201.0,14021.191,1144.835
parsl,2203.0,14000.234,1565.464
parsl,2205.0,14091.629,1201.766
parsl,2207.0,13732.027,2495.894
parsl,2209.0,13314.508,354.791
parsl,2211.0,13211.91,865.666
parsl,2213.0,13714.621,723.723
parsl,2215.0,14236.965,2635.469
parsl,2217.0,13698.441,824.919
parsl,2219.0,14012.555,2200.426
parsl,2221.0,13988.867,1093.536
parsl,2223.0,13433.969,2232.406
parsl,2225.0,13435.434,306.925
parsl,2227.0,13101.156,395.897
parsl,2229.0,14147.512,1831.707
parsl,2231.0,14938.789,1136.669
parsl,2233.0,14282.027,1504.04
parsl,2235.0,14114.609,2514.806
parsl,2237.0,13974.777,1670.184
parsl,2239.0,13783.285,1045.331
parsl,2241.0,13429.02,533.718
parsl,2243.0,13556.352,1180.145
parsl,2245.0,14152.699,1219.519
parsl,2247.0,14210.258,1488.059
parsl,2249.0,13683.508,1790.417
parsl,2251.0,13960.395,1892.892
parsl,2253.0,14063.777,1619.587
parsl,2255.0,13437.176,852.678
parsl,2257.0,12891.488,834.166
parsl,2259.0,13425.34,712.596
parsl,2261.0,13898.031,876.857
parsl,2263.0,14202.926,945.519
parsl,2265.0,13786.445,2914.215
parsl,2267.0,13759.641,1203.968
parsl,2269.0,15619.5,1727.538
parsl,2271.0,14889.867,986.128
parsl,2273.0,12889.922,1088.607
parsl,2275.0,13388.281,648.832
parsl,2277.0,13893.887,920.35
parsl,2279.0,16307.773,1622.138
parsl,2281.0,14280.371,1521.458
parsl,2283.0,13913.117,1512.119
parsl,2285.0,14032.738,1336.453
parsl,2287.0,13304.188,2068.609
parsl,2289.0,12769.387,569.076
parsl,2291.0,13150.938,568.916
parsl,2293.0,14200.953,893.35
parsl,2295.0,14397.16,1732.537
parsl,2297.0,13787.527,2179.078
parsl,2299.0,13910.09,2065.624
parsl,2301.0,13868.617,731.422
parsl,2303.0,13375.062,1773.223
parsl,2305.0,12965.844,905.592
parsl,2307.0,13240.809,277.538
parsl,2309.0,13728.766,743.75
parsl,2311.0,14387.402,2996.254
parsl,2313.0,13851.152,871.504
parsl,2315.0,13847.949,1396.952
parsl,2317.0,13931.41,1526.889
parsl,2319.0,13235.145,1836.323
parsl,2321.0,13268.508,462.595
parsl,2323.0,13248.305,975.765
parsl,2325.0,13670.723,740.611
parsl,2327.0,14820.07,1257.885
parsl,2329.0,14386.992,1649.373
parsl,2331.0,13996.246,2716.1
parsl,2333.0,14294.664,1366.027
parsl,2335.0,13167.273,1029.297
parsl,2337.0,13202.32,522.854
parsl,2339.0,15564.926,1147.819
parsl,2341.0,13820.855,664.578
parsl,2343.0,13858.809,1297.184
parsl,2345.0,14270.457,1476.928
parsl,2347.0,14005.707,2273.807
parsl,2349.0,14006.129,1552.004
parsl,2351.0,13780.57,1222.152
parsl,2353.0,12921.234,1046.075
parsl,2355.0,13216.629,630.453
parsl,2357.0,13632.473,940.765
parsl,2359.0,14044.516,1819.008
parsl,2361.0,13971.535,1588.991
parsl,2363.0,13487.562,834.212
parsl,2365.0,14249.508,2855.385
parsl,2367.0,14338.172,1082.419
parsl,2369.0,13227.727,788.888
parsl,2371.0,13425.398,1104.071
parsl,2373.0,13515.25,566.414
parsl,2375.0,14084.062,2364.015
parsl,2377.0,14131.855,1223.71
parsl,2379.0,13966.926,1878.932
parsl,2381.0,13681.293,1982.97
parsl,2383.0,14027.234,782.115
parsl,2385.0,12877.324,877.411
parsl,2387.0,13365.047,881.028
parsl,2389.0,13638.594,687.163
parsl,2391.0,14633.062,672.809
parsl,2393.0,14039.688,2722.461
parsl,2395.0,14143.082,787.982
parsl,2397.0,13752.156,2221.449
parsl,2399.0,15220.73,1134.456
parsl,2401.0,13996.59,895.718
parsl,2403.0,13114.703,628.255
parsl,2405.0,13159.727,1427.415
parsl,2407.0,13514.484,812.795
parsl,2409.0,13480.918,1225.192
parsl,2411.0,15867.078,1334.024
parsl,2413.0,13785.293,2165.528
parsl,2415.0,14391.043,1915.919
parsl,2417.0,13504.746,1048.872
parsl,2419.0,13488.414,1042.448
parsl,2421.0,13132.828,636.245
parsl,2423.0,13590.125,852.826
parsl,2425.0,13855.016,1724.273
parsl,2427.0,14526.574,1389.191
parsl,2429.0,13713.426,1260.292
parsl,2431.0,14145.484,1787.252
parsl,2433.0,13465.562,1436.153
parsl,2435.0,13331.805,956.913
parsl,2437.0,13117.457,922.796
parsl,2439.0,13300.629,769.947
parsl,2441.0,13811.984,1584.012
parsl,2443.0,14223.137,1269.273
parsl,2445.0,13954.848,1075.86
parsl,2447.0,14196.121,2578.384
parsl,2449.0,14341.895,817.642
parsl,2451.0,13330.547,1011.481
parsl,2453.0,13231.18,1112.805
parsl,2455.0,13562.777,773.917
parsl,2457.0,13852.699,1906.976
parsl,2459.0,13857.465,1661.115
parsl,2461.0,14047.953,830.887
parsl,2463.0,14317.254,950.173
parsl,2465.0,13925.109,3115.563
parsl,2467.0,12830.613,923.018
parsl,2469.0,13031.359,348.884
parsl,2471.0,13412.117,684.835
parsl,2473.0,13725.535,1745.515
parsl,2475.0,13798.711,1785.085
parsl,2477.0,14021.527,1024.476
parsl,2479.0,14170.848,1252.34
parsl,2481.0,15300.152,2639.672
parsl,2483.0,13446.742,782.116
parsl,2485.0,12947.777,574.492
parsl,2487.0,13424.375,1165.371
parsl,2489.0,13265.156,654.031
parsl,2491.0,13843.461,1248.988
parsl,2493.0,14066.574,2875.346
parsl,2495.0,14126.02,1340.263
parsl,2497.0,15698.633,2108.351
parsl,2499.0,13344.504,830.158
parsl,2501.0,13020.535,395.057
parsl,2503.0,13718.012,1247.118
parsl,2505.0,13850.621,1332.671
parsl,2507.0,14182.734,1142.663
parsl,2509.0,14215.02,1387.399
parsl,2511.0,14411.875,2533.608
parsl,2513.0,14173.797,1053.676
parsl,2515.0,13374.805,1147.19
parsl,2517.0,13322.648,764.002
parsl,2519.0,13406.102,641.643
parsl,2521.0,13536.023,1536.247
parsl,2523.0,13800.406,734.609
parsl,2525.0,14473.742,2515.639
parsl,2527.0,14068.691,1444.358
parsl,2529.0,14126.555,1593.172
parsl,2531.0,13044.945,1742.871
parsl,2533.0,13524.352,504.945
parsl,2535.0,13571.379,536.118
parsl,2537.0,13533.027,745.552
parsl,2539.0,13864.367,1266.849
parsl,2541.0,14173.891,2214.905
parsl,2543.0,14207.309,1737.101
parsl,2545.0,13862.766,1261.619
parsl,2547.0,13854.797,1912.11
parsl,2549.0,13260.914,645.221
parsl,2551.0,13038.367,1043.334
parsl,2553.0,13553.035,1077.275
parsl,2555.0,13654.082,772.538
parsl,2557.0,15995.453,2457.679
parsl,2559.0,14043.121,1281.479
parsl,2561.0,13612.672,832.872
parsl,2563.0,13906.156,2371.768
parsl,2565.0,13213.051,557.708
parsl,2567.0,13210.844,1209.107
parsl,2569.0,13803.297,1284.751
parsl,2571.0,13608.316,1056.488
parsl,2573.0,15762.461,2104.557
parsl,2575.0,13747.496,1929.747
parsl,2577.0,14171.688,1520.265
parsl,2579.0,13316.609,874.422
parsl,2581.0,13409.16,564.865
parsl,2583.0,13262.125,1326.849
parsl,2585.0,13855.93,1514.355
parsl,2587.0,13953.465,1324.783
parsl,2589.0,14132.156,1699.771
parsl,2591.0,14279.031,1089.837
parsl,2593.0,14076.254,1253.893
parsl,2595.0,13316.195,1806.738
parsl,2597.0,13326.281,479.775
parsl,2599.0,13301.148,1286.505
parsl,2601.0,13738.461,955.578
parsl,2603.0,14254.5,2279.919
parsl,2605.0,14710.746,1142.416
parsl,2607.0,14074.949,2469.63
parsl,2609.0,14531.613,1061.663
parsl,2611.0,13927.664,695.365
parsl,2613.0,13438.094,1454.733
parsl,2615.0,13198.605,378.471
parsl,2617.0,13383.719,1928.488
parsl,2619.0,14142.926,1137.096
parsl,2621.0,14410.191,1271.104
parsl,2623.0,13527.797,1478.639
parsl,2625.0,14121.82,2171.584
parsl,2627.0,13821.652,647.636
parsl,2629.0,13380.457,976.507
parsl,2631.0,15248.617,908.384
parsl,2633.0,13738.691,904.204
parsl,2635.0,13738.723,740.844
parsl,2637.0,14232.605,1449.193
parsl,2639.0,14255.207,2439.678
parsl,2641.0,14106.18,1689.068
parsl,2643.0,13930.398,1599.639
parsl,2645.0,13505.992,791.277
parsl,2647.0,13085.738,390.91
parsl,2649.0,13821.582,1560.737
parsl,2651.0,13821.586,969.354
parsl,2653.0,14235.031,1364.411
parsl,2655.0,16510.953,3110.918
parsl,2657.0,13939.641,1252.476
parsl,2659.0,13874.609,1285.828
parsl,2661.0,12928.094,829.407
parsl,2663.0,13252.484,468.656
parsl,2665.0,13692.992,1538.056
parsl,2667.0,13983.137,1180.322
parsl,2669.0,13839.109,1401.0
parsl,2671.0,14529.996,2384.714
parsl,2673.0,14348.203,1330.079
parsl,2675.0,13699.371,1398.56
parsl,2677.0,12925.176,500.878
parsl,2679.0,13692.629,976.775
parsl,2681.0,14031.164,834.359
parsl,2683.0,14182.105,2060.565
parsl,2685.0,13921.375,1304.249
parsl,2687.0,14531.398,1796.808
parsl,2689.0,14050.941,1743.523
parsl,2691.0,13754.539,1162.554
parsl,2693.0,13065.879,687.796
parsl,2695.0,14645.988,828.096
parsl,2697.0,14055.305,2169.244
parsl,2699.0,14298.117,1506.06
parsl,2701.0,14007.137,863.057
parsl,2703.0,14276.055,1289.942
parsl,2705.0,14259.777,1708.552
parsl,2707.0,12942.574,1757.868
parsl,2709.0,13131.508,269.558
parsl,2711.0,13447.812,416.114
parsl,2713.0,14522.926,2321.291
parsl,2715.0,14538.402,1490.963
parsl,2717.0,13845.707,982.056
parsl,2719.0,14239.824,2244.071
parsl,2721.0,15804.129,1552.411
parsl,2723.0,13453.984,685.034
parsl,2725.0,13052.637,904.193
parsl,2727.0,13557.895,463.198
parsl,2729.0,14107.543,2005.723
parsl,2731.0,13616.801,1591.056
parsl,2733.0,13649.055,1457.928
parsl,2735.0,14158.617,1594.34
parsl,2737.0,13484.605,2249.83
parsl,2739.0,12831.234,760.511
parsl,2741.0,13006.074,353.887
parsl,2743.0,14653.754,633.649
parsl,2745.0,14086.211,1300.782
parsl,2747.0,13765.836,1750.095
parsl,2749.0,13988.938,1131.205
parsl,2751.0,13850.23,1242.686
parsl,2753.0,14341.121,2449.154
parsl,2755.0,12936.066,1125.383
parsl,2757.0,13279.281,468.992
parsl,2759.0,15371.012,494.973
parsl,2761.0,13912.098,1016.473
parsl,2763.0,13398.668,1578.152
parsl,2765.0,14156.477,2204.685
parsl,2767.0,15924.23,1337.167
parsl,2769.0,14044.25,2290.211
parsl,2771.0,12805.547,575.906
parsl,2773.0,12976.684,509.851
parsl,2775.0,14296.375,726.368
parsl,2777.0,13583.004,1980.912
parsl,2779.0,13765.305,1470.303
parsl,2781.0,14146.699,1246.319
parsl,2783.0,13993.699,1616.79
parsl,2785.0,13911.801,2180.476
parsl,2787.0,12880.418,842.267
parsl,2789.0,13024.281,427.212
parsl,2791.0,13637.297,801.805
parsl,2793.0,13810.301,708.787
parsl,2795.0,13548.871,1898.322
parsl,2797.0,14166.977,1299.899
parsl,2799.0,14617.098,1658.371
parsl,2801.0,13876.172,1495.313
parsl,2803.0,13294.668,1252.673
parsl,2805.0,13588.246,738.768
parsl,2807.0,15068.285,832.554
parsl,2809.0,13499.785,1632.73
parsl,2811.0,13361.055,1032.321
parsl,2813.0,13796.539,776.798
parsl,2815.0,14475.363,2573.747
parsl,2817.0,14215.008,1094.058
parsl,2819.0,13381.262,910.994
parsl,2821.0,13646.77,1653.601
parsl,2823.0,13420.004,606.472
parsl,2825.0,13363.121,1473.287
parsl,2827.0,13391.477,1271.514
parsl,2829.0,13899.984,739.231
parsl,2831.0,14445.656,2373.369
parsl,2833.0,14316.871,1117.264
parsl,2835.0,13286.086,1880.121
parsl,2837.0,13332.031,1260.321
parsl,2839.0,13499.547,764.572
parsl,2841.0,13391.508,1170.552
parsl,2843.0,13357.215,1082.253
parsl,2845.0,13762.578,811.438
parsl,2847.0,14667.754,2795.367
parsl,2849.0,14583.848,1144.992
parsl,2851.0,13294.043,2350.322
parsl,2853.0,13123.805,450.402
parsl,2855.0,13823.246,1102.223
parsl,2857.0,13398.43,1052.585
parsl,2859.0,13362.887,916.087
parsl,2861.0,14143.887,1491.768
parsl,2863.0,14250.477,2259.525
parsl,2865.0,14187.105,1901.649
parsl,2867.0,13392.273,1086.641
parsl,2869.0,13270.582,733.171
parsl,2871.0,13498.391,817.27
parsl,2873.0,13461.148,1279.138
parsl,2875.0,13582.062,1295.372
parsl,2877.0,14159.566,1048.129
parsl,2879.0,14321.297,2497.275
parsl,2881.0,14254.043,1628.986
parsl,2883.0,13203.832,1233.029
parsl,2885.0,13189.066,575.079
parsl,2887.0,13547.355,887.841
parsl,2889.0,13421.973,1044.36
parsl,2891.0,13229.27,937.449
parsl,2893.0,16450.527,2622.298
parsl,2895.0,14492.496,1122.419
parsl,2897.0,13772.645,1036.51
parsl,2899.0,13571.637,2474.229
parsl,2901.0,14947.652,765.578
parsl,2903.0,13309.516,502.151
parsl,2905.0,13322.062,759.732
parsl,2907.0,13625.156,1896.621
parsl,2909.0,15595.734,1638.769
parsl,2911.0,14564.75,1421.561
parsl,2913.0,15023.605,1095.919
parsl,2915.0,13549.73,2363.502
parsl,2917.0,14833.117,709.183
parsl,2919.0,13483.047,559.656
parsl,2921.0,13640.938,1527.469
parsl,2923.0,13655.043,1150.467
parsl,2925.0,14207.75,927.307
parsl,2927.0,13754.973,2895.089
parsl,2929.0,14111.227,1684.944
parsl,2931.0,13351.559,845.836
parsl,2933.0,13355.055,1049.068
parsl,2935.0,12980.074,604.504
parsl,2937.0,13551.5,1403.981
parsl,2939.0,13458.504,1263.257
parsl,2941.0,14143.43,1286.932
parsl,2944.0,14318.629,2176.91
parsl,2946.0,14069.438,2482.052
parsl,2948.0,13295.883,675.607
parsl,2950.0,13141.086,312.715
parsl,2952.0,13178.777,1420.948
parsl,2954.0,13497.43,709.86
parsl,2956.0,13645.41,1858.707
parsl,2958.0,14452.25,1768.44
parsl,2960.0,14157.691,1299.814
parsl,2962.0,14059.922,1393.965
parsl,2964.0,13911.574,1431.75
parsl,2966.0,13324.984,1380.553
parsl,2968.0,12837.863,407.256
parsl,2970.0,13401.719,835.972
parsl,2972.0,13786.129,2272.969
parsl,2974.0,15548.387,986.971
parsl,2976.0,13903.891,2374.998
parsl,2978.0,14036.578,1377.848
parsl,2980.0,13293.98,1397.353
parsl,2982.0,13314.988,621.049
parsl,2984.0,13179.316,608.875
parsl,2986.0,13767.129,871.551
parsl,2988.0,13774.203,2082.24
parsl,2990.0,14502.766,1569.803
parsl,2992.0,13763.738,2184.568
parsl,2994.0,14329.949,1403.194
parsl,2996.0,13305.309,1027.137
parsl,2998.0,13329.637,507.757
parsl,3000.0,13258.078,1141.774
parsl,3002.0,13538.082,939.52
parsl,3004.0,13713.691,1507.816
parsl,3006.0,14429.91,2305.827
parsl,3008.0,14170.41,1339.488
parsl,3010.0,15851.605,1182.727
parsl,3012.0,13008.414,1582.217
parsl,3014.0,14643.191,616.468
parsl,3016.0,13062.41,812.035
parsl,3018.0,13966.551,1721.036
parsl,3020.0,13943.57,1012.855
parsl,3022.0,14697.828,1191.568
parsl,3024.0,13938.602,2424.51
parsl,3026.0,15774.715,1032.806
parsl,3028.0,13206.34,1518.659
parsl,3030.0,13595.293,886.66
parsl,3032.0,13402.305,788.419
parsl,3034.0,13572.484,780.336
parsl,3036.0,13680.586,1337.741
parsl,3038.0,14138.871,2593.613
