group,_bin,mem_mb,cpu_pct_1core
nextflow,158.0,8763.164,1832.54
nextflow,160.0,13444.668,3153.634
nextflow,162.0,17608.043,4182.472
nextflow,165.0,18288.676,2396.236
nextflow,167.0,18288.676,0.0
nextflow,169.0,10503.898,1947.893
nextflow,171.0,8160.637,1377.409
nextflow,173.0,10087.156,1024.6
nextflow,175.0,8694.898,2465.215
nextflow,177.0,11112.613,1650.886
nextflow,179.0,12607.238,2454.818
nextflow,181.0,14357.137,2140.161
nextflow,183.0,14721.996,1612.306
nextflow,185.0,14828.41,2074.856
nextflow,187.0,15268.863,1060.355
nextflow,189.0,14544.387,1530.491
nextflow,191.0,13984.32,1573.843
nextflow,193.0,12864.574,1688.859
nextflow,195.0,9051.344,2520.535
nextflow,197.0,8126.137,1496.361
nextflow,199.0,10154.414,3732.793
nextflow,201.0,10562.219,973.427
nextflow,203.0,11605.25,1757.262
nextflow,205.0,15334.539,1367.857
nextflow,207.0,16215.031,1207.472
nextflow,209.0,19802.344,1052.179
nextflow,211.0,15698.672,2958.418
nextflow,213.0,14368.066,1659.814
nextflow,215.0,11894.027,1365.627
nextflow,217.0,8738.426,1977.479
nextflow,219.0,7982.531,3405.364
nextflow,221.0,9012.527,1337.011
nextflow,223.0,10203.941,2675.385
nextflow,225.0,10203.941,0.0
nextflow,227.0,13315.754,1474.128
nextflow,229.0,16223.344,2022.485
nextflow,231.0,15379.406,2136.265
nextflow,233.0,18686.461,1269.472
nextflow,235.0,13659.898,2942.791
nextflow,237.0,12058.855,2111.485
nextflow,239.0,7773.926,1747.341
nextflow,241.0,9347.91,3182.963
nextflow,243.0,9347.91,0.0
nextflow,245.0,10290.402,1268.309
nextflow,247.0,14653.34,2380.707
nextflow,249.0,13164.992,1190.344
nextflow,251.0,14644.738,2554.042
nextflow,253.0,15803.121,1553.671
nextflow,255.0,15648.441,1973.101
nextflow,257.0,11809.961,1683.337
nextflow,259.0,9966.195,1371.831
nextflow,261.0,11578.516,2834.457
nextflow,263.0,9262.602,977.609
nextflow,265.0,9924.43,1518.057
nextflow,267.0,10826.617,2504.042
nextflow,269.0,13815.531,1715.193
nextflow,271.0,13551.934,1861.543
nextflow,273.0,13095.543,1839.695
nextflow,275.0,16994.57,2883.398
nextflow,277.0,13006.703,1764.91
nextflow,279.0,10209.191,1502.837
nextflow,281.0,9890.547,1309.168
nextflow,283.0,12001.406,1402.363
nextflow,285.0,11936.008,1477.436
nextflow,287.0,10191.355,1894.52
nextflow,289.0,10743.109,1644.704
nextflow,291.0,11355.27,1962.484
nextflow,293.0,11132.832,2867.857
nextflow,295.0,12721.977,4734.239
nextflow,298.0,12721.977,0.0
nextflow,300.0,10285.852,1379.306
nextflow,302.0,11583.195,1298.272
nextflow,304.0,12489.242,2292.408
nextflow,306.0,13037.285,1056.873
nextflow,308.0,10353.336,1202.041
nextflow,310.0,12775.504,4210.36
nextflow,312.0,12775.504,0.0
nextflow,314.0,10333.641,3301.154
nextflow,316.0,10987.273,2611.191
nextflow,318.0,10987.273,0.0
nextflow,320.0,12627.98,2478.649
nextflow,322.0,12245.984,1469.471
nextflow,324.0,11496.762,1546.974
nextflow,326.0,10164.98,1067.749
nextflow,328.0,11333.766,2757.241
nextflow,330.0,11041.582,1337.594
nextflow,332.0,12066.883,1803.659
nextflow,334.0,12850.902,1554.155
nextflow,336.0,14932.582,4103.197
nextflow,338.0,14932.582,0.0
