group,_bin,mem_mb,cpu_pct_1core
nez,589,34703.354,4643.881
nez,595,38084.82,874.771
nez,597,40184.486,1679.19
nez,600,44899.791,2051.677
nez,602,39844.046,1788.371
nez,604,38951.974,2280.315
nez,607,35094.439,2004.918
nez,609,40786.274,2413.057
nez,613,40089.99,2421.706
nez,616,41336.634,3331.856
nez,621,45961.191,1867.496
nez,624,39638.557,3301.582
nez,629,37333.154,920.976
nez,631,37142.905,1759.568
nez,633,46118.771,1967.267
nez,635,38433.869,1692.914
nez,638,37437.057,2067.323
nez,640,42566.712,1891.065
nez,642,39790.297,2051.042
nez,644,37702.188,1976.047
nez,646,45457.498,1947.94
nez,648,36053.01,2869.248
nez,651,45822.462,4697.98
nez,658,42964.613,723.116
nez,660,38285.779,2801.561
nez,663,35022.507,1489.106
nez,665,43845.634,2002.263
nez,668,38221.382,2926.393
nez,672,40084.637,1164.725
nez,674,37451.459,1897.412
nez,676,32815.676,1982.818
nez,679,44390.65,2119.492
nez,681,38119.163,6095.863
nez,688,38558.547,1297.88
nez,692,41741.448,1229.538
nez,694,41762.208,2053.257
nez,696,40634.056,2528.044
nez,699,34531.101,1267.513
nez,701,875.281,106.096
nez,704,993.418,85.123
nez,706,1245.328,66.648
nez,709,1449.526,121.656
nez,711,1719.214,65.39
nez,713,689.379,0.006
nez,717,689.379,0.003
nez,723,689.379,0.002
nez,725,689.379,0.004
nez,728,689.379,0.007
nez,730,689.379,0.002
nez,732,689.379,0.002
nez,736,689.379,0.003
nez,738,689.379,0.007
nez,741,689.379,0.002
nez,744,689.379,0.002
nez,746,689.379,0.002
nez,750,689.379,0.003
nez,754,689.379,0.007
nez,756,689.379,0.002
nez,758,689.379,0.002
nez,760,689.379,0.005
nez,762,689.379,0.006
nez,764,689.379,0.004
nez,768,689.379,0.005
nez,772,689.379,0.002
nez,774,689.379,0.003
nez,777,689.379,0.005
nez,786,689.379,0.002
nez,788,689.379,0.005
nez,790,689.379,0.007
nez,792,689.379,0.004
nez,794,689.379,0.003
nez,800,689.379,0.004
nez,803,689.379,0.003
nez,806,689.379,0.001
nez,809,29704.955,2931.234
nez,814,25262.712,767.122
nez,816,25072.526,1900.56
nez,818,33097.823,1946.475
nez,820,30381.324,1848.924
nez,822,31500.119,1970.784
nez,824,30222.913,1960.699
nez,826,31951.021,2012.066
nez,829,31131.358,2470.666
nez,831,38809.387,4885.752
nez,836,28503.447,1771.341
nez,839,23300.492,1886.846
nez,842,22335.12,1057.277
nez,844,26264.292,1937.077
nez,847,29725.026,1642.97
nez,849,26031.806,2010.936
nez,851,32446.979,1812.368
nez,853,30840.83,1747.548
nez,855,30868.607,1999.114
nez,857,36094.743,1864.598
nez,859,31785.873,2298.615
nez,861,29376.984,2123.4
nez,863,35348.491,2303.846
nez,865,29184.266,2249.605
nez,867,36681.594,2253.362
nez,869,35839.704,9538.913
nez,880,29085.395,783.847
nez,883,34343.658,1121.455
nez,885,33895.609,2080.519
nez,887,34930.692,1758.385
nez,889,28169.091,1923.28
nez,891,37764.469,1730.238
nez,893,40094.55,1888.209
nez,895,33048.155,1805.761
nez,897,33883.289,1839.348
nez,899,33526.164,2268.478
nez,901,38122.417,1915.058
nez,904,35.039,56.142
nez,907,35.039,10.576
nez,910,35.039,169.551
nez,913,35.039,84.888
nez,916,73.781,106.096
nez,919,84.574,56.142
nez,922,85.117,10.576
