t_sec,container,cpu_rate_core,cpu_pct_1core,mem_working_set_bytes,mem_mb
1058.753,deployer,0.002488,0.249,1866330112,1779.871
1060.753,deployer,0.000501,0.05,1866330112,1779.871
1062.753,deployer,0.006458,0.646,1866588160,1780.117
1064.753,deployer,0.012519,1.252,1865928704,1779.488
1066.754,deployer,0.007402,0.74,1866031104,1779.586
1070.493,deployer,0.010172,1.017,1865142272,1778.738
1073.046,deployer,0.009153,0.915,1863643136,1777.309
1075.676,deployer,0.013693,1.369,1862475776,1776.195
1083.653,deployer,0.002853,0.285,1862168576,1775.902
1085.653,deployer,0.010377,1.038,1861099520,1774.883
1087.67,deployer,0.005522,0.552,1861083136,1774.867
1089.67,deployer,0.002791,0.279,1861152768,1774.934
1091.964,deployer,0.003627,0.363,1860702208,1774.504
1093.964,deployer,0.017253,1.725,1860448256,1774.262
1095.964,deployer,0.00124,0.124,1860210688,1774.035
1097.964,deployer,0.007602,0.76,1860165632,1773.992
1099.965,deployer,0.003964,0.396,1859592192,1773.445
1102.449,deployer,0.01349,1.349,1857888256,1771.82
1111.375,deployer,0.000747,0.075,1858060288,1771.984
1113.375,deployer,0.001807,0.181,1858060288,1771.984
1115.941,deployer,0.005248,0.525,1857568768,1771.516
1120.21,deployer,0.000279,0.028,1857568768,1771.516
1122.788,deployer,0.000635,0.064,1857568768,1771.516
1124.883,deployer,0.000837,0.084,1857568768,1771.516
1126.883,deployer,0.000386,0.039,1857568768,1771.516
1128.884,deployer,0.000803,0.08,1857568768,1771.516
1130.884,deployer,0.001961,0.196,1857568768,1771.516
1133.212,deployer,0.000591,0.059,1857568768,1771.516
1135.212,deployer,0.00287,0.287,1857568768,1771.516
1139.293,deployer,0.000638,0.064,1857568768,1771.516
1142.923,deployer,0.000668,0.067,1857568768,1771.516
1145.704,deployer,0.000568,0.057,1857568768,1771.516
1147.705,deployer,0.001343,0.134,1857568768,1771.516
1149.705,deployer,0.002107,0.211,1857568768,1771.516
1154.183,deployer,0.000215,0.021,1857568768,1771.516
1156.183,deployer,0.000366,0.037,1857568768,1771.516
1158.183,deployer,0.001638,0.164,1857568768,1771.516
1160.908,deployer,0.001488,0.149,1857568768,1771.516
1162.908,deployer,0.000983,0.098,1857568768,1771.516
1164.908,deployer,0.001377,0.138,1857568768,1771.516
1166.909,deployer,0.001566,0.157,1857568768,1771.516
1169.046,deployer,0.002264,0.226,1857568768,1771.516
1175.22,deployer,0.00011,0.011,1857568768,1771.516
1177.275,deployer,0.001207,0.121,1857568768,1771.516
1179.275,deployer,0.001,0.1,1857568768,1771.516
1182.599,deployer,0.003437,0.344,1857687552,1771.629
1184.599,deployer,0.009897,0.99,1858011136,1771.938
1188.561,deployer,0.004957,0.496,1858183168,1772.102
1190.562,deployer,0.000637,0.064,1858183168,1772.102
1192.562,deployer,0.007411,0.741,1858387968,1772.297
1194.662,deployer,0.011828,1.183,1858912256,1772.797
1196.663,deployer,0.000884,0.088,1858912256,1772.797
1199.169,deployer,0.004716,0.472,1858781184,1772.672
1204.828,deployer,0.002266,0.227,1858842624,1772.73
1206.828,deployer,0.006524,0.652,1859092480,1772.969
1208.828,deployer,0.000699,0.07,1859092480,1772.969
1210.836,deployer,0.002988,0.299,1859133440,1773.008
1212.836,deployer,0.006625,0.662,1859256320,1773.125
1216.922,deployer,0.006547,0.655,1859743744,1773.59
1219.727,deployer,0.002571,0.257,1859842048,1773.684
1221.974,deployer,0.000589,0.059,1859837952,1773.68
1223.974,deployer,0.004909,0.491,1859870720,1773.711
1225.974,deployer,0.001147,0.115,1859870720,1773.711
1228.041,deployer,0.001137,0.114,1859870720,1773.711
1230.042,deployer,0.004137,0.414,1859919872,1773.758
1235.083,deployer,0.000463,0.046,1859919872,1773.758
1237.084,deployer,0.00331,0.331,1860034560,1773.867
1239.084,deployer,0.001876,0.188,1860034560,1773.867
1241.085,deployer,0.000395,0.039,1860034560,1773.867
